REFSEQ,logFC,AveExpre,T,Pvalue,Adj.P.Value,B
NP_055843,-0.842105741,5.033989133,-2.410700527,0.016950456,0.982857705,-3.727247421
NR_027767,-0.842105741,5.033989133,-2.410700527,0.016950456,0.982857705,-3.727247421
NM_145257,-0.612851438,4.881854762,-2.029571009,0.043905046,0.982857705,-4.050095473
NP_660300,-0.612851438,4.881854762,-2.029571009,0.043905046,0.982857705,-4.050095473
XM_024453055,-0.612851438,4.881854762,-2.029571009,0.043905046,0.982857705,-4.050095473
XP_024308823,-0.612851438,4.881854762,-2.029571009,0.043905046,0.982857705,-4.050095473
XR_001736958,-0.612851438,4.881854762,-2.029571009,0.043905046,0.982857705,-4.050095473
NM_001145670,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001145671,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001145672,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001145673,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001145674,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001145675,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001270771,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_003603,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_021069,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001139142,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001139143,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001139144,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001139145,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001139146,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001139147,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_001257700,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_003594,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NP_066547,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_005263307,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_005263308,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_005263310,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_005263311,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_005263312,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_005263313,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_006714388,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_006714390,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008738,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008739,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008740,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008741,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008743,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008744,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008748,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008750,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008751,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008752,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008753,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008754,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008755,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008756,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008757,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008758,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008759,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008760,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008761,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008762,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008763,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008764,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008765,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008766,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008767,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008768,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008769,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008770,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008771,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008772,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008773,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008774,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_017008775,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_024454257,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_024454258,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_024454259,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XM_024454260,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_005263364,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_005263365,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_005263367,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_005263368,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_005263369,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_005263370,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_006714451,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_006714453,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864227,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864228,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864229,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864230,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864232,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864233,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864237,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864239,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864240,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864241,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864242,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864243,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864244,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864245,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864246,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864247,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864248,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864249,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864250,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864251,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864252,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864253,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864254,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864255,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864256,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864257,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864258,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864259,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864260,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864261,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864262,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864263,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_016864264,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_024310025,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_024310026,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_024310027,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XP_024310028,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
XR_002959769,-0.997648332,3.437494456,-2.269150537,0.024472037,0.982857705,-3.903910249
NM_001168339,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NM_001168340,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NM_001168341,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NM_001168342,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NM_152574,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NP_001161811,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NP_001161812,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NP_001161813,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NP_001161814,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NP_689787,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_011517732,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_017014310,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_017014311,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_017014312,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_024447422,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_024447423,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_024447424,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XM_024447425,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_011516034,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_016869799,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_016869800,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_016869801,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_024303190,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_024303191,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_024303192,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XP_024303193,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
XR_001746190,-0.589128461,2.792908887,-2.048003848,0.042044032,0.982857705,-4.134566539
NM_005015,0.415328278,5.796664239,2.062955439,0.040584341,0.982857705,-4.025599527
NP_005006,0.415328278,5.796664239,2.062955439,0.040584341,0.982857705,-4.025599527
NM_000827,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001114183,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001258019,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001258020,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001258021,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001258022,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001258023,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001364165,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001364166,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001364167,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_000818,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001107655,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001244948,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001244949,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001244950,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001244951,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001244952,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001351094,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001351095,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NP_001351096,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NR_047578,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NR_157093,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
XM_017009392,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
XP_016864881,-1.516359351,4.946475254,-1.993629262,0.047736007,0.982857705,-4.07474859
NM_001329434,0.488571179,5.6409057,2.067562202,0.040143416,0.982857705,-4.026367968
NM_015135,0.488571179,5.6409057,2.067562202,0.040143416,0.982857705,-4.026367968
NP_001316363,0.488571179,5.6409057,2.067562202,0.040143416,0.982857705,-4.026367968
NP_055950,0.488571179,5.6409057,2.067562202,0.040143416,0.982857705,-4.026367968
NM_001145348,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
NM_024773,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
NP_001138820,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
NP_079049,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XM_017023676,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XM_017023677,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XM_017023678,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XM_017023679,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XM_017023680,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XP_016879165,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XP_016879166,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XP_016879167,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XP_016879168,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XP_016879169,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
XR_001751987,-0.491990986,1.687084577,-2.821705897,0.005325898,0.982857705,-3.835995385
NM_173491,-0.68814138,2.368651936,-2.841128459,0.005025558,0.982857705,-3.656089877
NP_775762,-0.68814138,2.368651936,-2.841128459,0.005025558,0.982857705,-3.656089877
NM_181787,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
NP_861452,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_005250894,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_005250895,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_011516983,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_011516984,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013351,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013352,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013353,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013354,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013355,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013356,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XM_017013357,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XP_005250951,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XP_005250952,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XP_011515285,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
XP_011515286,0.474553642,4.86194338,2.254696595,0.025383937,0.982857705,-3.913323093
